thickness,RE,Umach,AOA,Cl,Cdt,Cdp,Cdf,Cm
11,3.00E+05,0.05,5.5,0.573920058,1.43E-02,5.28E-03,9.06E-03,-5.56E-03
11,3.00E+05,0.05,6,0.624095582,1.48E-02,5.91E-03,8.91E-03,-6.23E-03
11,3.00E+05,0.05,6.5,0.673689891,1.54E-02,6.61E-03,8.75E-03,-6.94E-03
11,3.00E+05,0.05,7,0.722604716,1.60E-02,7.40E-03,8.57E-03,-7.70E-03
11,3.00E+05,0.05,7.5,0.770729959,1.67E-02,8.27E-03,8.38E-03,-8.52E-03
11,3.00E+05,0.05,8,0.817950299,1.74E-02,9.25E-03,8.17E-03,-9.39E-03
11,3.00E+05,0.05,8.5,0.864120433,1.83E-02,1.03E-02,7.95E-03,-1.03E-02
11,3.00E+05,0.05,9,0.909085302,1.92E-02,1.15E-02,7.71E-03,-1.13E-02
11,3.00E+05,0.05,9.5,0.952620262,2.03E-02,1.29E-02,7.46E-03,-1.24E-02
11,3.00E+05,0.05,10,0.994483743,2.15E-02,1.44E-02,7.19E-03,-1.35E-02
11,3.00E+05,0.1,0,-1.90E-12,1.21E-02,2.27E-03,9.80E-03,5.93E-14
11,3.00E+05,0.1,1,0.106249441,1.21E-02,2.36E-03,9.78E-03,-8.90E-04
11,3.00E+05,0.1,2,0.212202669,1.23E-02,2.64E-03,9.70E-03,-1.81E-03
11,3.00E+05,0.1,3,0.31755458,1.27E-02,3.12E-03,9.58E-03,-2.78E-03
11,3.00E+05,0.1,4,0.421960457,1.32E-02,3.82E-03,9.40E-03,-3.84E-03
11,3.00E+05,0.1,5,0.525000601,1.39E-02,4.75E-03,9.17E-03,-5.03E-03
11,3.00E+05,0.1,5.5,0.57585743,1.44E-02,5.32E-03,9.04E-03,-5.67E-03
11,3.00E+05,0.1,6,0.626180127,1.48E-02,5.96E-03,8.89E-03,-6.36E-03
11,3.00E+05,0.1,6.5,0.675908556,1.54E-02,6.67E-03,8.72E-03,-7.10E-03
11,3.00E+05,0.1,7,0.724940278,1.60E-02,7.47E-03,8.54E-03,-7.89E-03
11,3.00E+05,0.1,7.5,0.773162191,1.67E-02,8.35E-03,8.35E-03,-8.73E-03
11,3.00E+05,0.1,8,0.820454222,1.75E-02,9.34E-03,8.14E-03,-9.63E-03
11,3.00E+05,0.1,8.5,0.866659198,1.84E-02,1.04E-02,7.91E-03,-1.06E-02
11,3.00E+05,0.1,9,0.911609938,1.93E-02,1.17E-02,7.67E-03,-1.16E-02
11,3.00E+05,0.1,9.5,0.955078404,2.04E-02,1.30E-02,7.41E-03,-1.28E-02
11,3.00E+05,0.1,10,0.996794785,2.17E-02,1.46E-02,7.13E-03,-1.39E-02
11,3.00E+05,0.15,0,9.67E-13,1.21E-02,2.29E-03,9.79E-03,-4.84E-13
11,3.00E+05,0.15,1,0.106875222,1.21E-02,2.38E-03,9.76E-03,-9.14E-04
11,3.00E+05,0.15,2,0.213450538,1.24E-02,2.67E-03,9.69E-03,-1.86E-03
11,3.00E+05,0.15,3,0.319414397,1.27E-02,3.16E-03,9.56E-03,-2.86E-03
11,3.00E+05,0.15,4,0.424415277,1.32E-02,3.86E-03,9.38E-03,-3.96E-03
11,3.00E+05,0.15,5,0.528018722,1.40E-02,4.81E-03,9.15E-03,-5.20E-03
11,3.00E+05,0.15,5.5,0.579140549,1.44E-02,5.39E-03,9.01E-03,-5.87E-03
11,3.00E+05,0.15,6,0.629710164,1.49E-02,6.04E-03,8.85E-03,-6.60E-03
11,3.00E+05,0.15,6.5,0.67966396,1.55E-02,6.77E-03,8.68E-03,-7.37E-03
11,3.00E+05,0.15,7,0.728889482,1.61E-02,7.58E-03,8.50E-03,-8.20E-03
11,3.00E+05,0.15,7.5,0.777271283,1.68E-02,8.49E-03,8.30E-03,-9.09E-03
11,3.00E+05,0.15,8,0.824672179,1.76E-02,9.51E-03,8.08E-03,-1.01E-02
11,3.00E+05,0.15,8.5,0.87092468,1.85E-02,1.06E-02,7.85E-03,-1.11E-02
11,3.00E+05,0.15,9,0.915830765,1.95E-02,1.19E-02,7.59E-03,-1.22E-02
11,3.00E+05,0.15,9.5,0.959144445,2.07E-02,1.33E-02,7.32E-03,-1.34E-02
11,3.00E+05,0.15,10,1.000554431,2.20E-02,1.49E-02,7.03E-03,-1.46E-02
11,3.00E+05,0.2,0,1.89E-12,1.21E-02,2.32E-03,9.77E-03,-5.59E-13
11,3.00E+05,0.2,1,0.107774365,1.22E-02,2.41E-03,9.74E-03,-9.49E-04
11,3.00E+05,0.2,2,0.215243313,1.24E-02,2.71E-03,9.66E-03,-1.93E-03
11,3.00E+05,0.2,3,0.322085716,1.27E-02,3.20E-03,9.53E-03,-2.98E-03
11,3.00E+05,0.2,4,0.42794145,1.33E-02,3.92E-03,9.35E-03,-4.14E-03
11,3.00E+05,0.2,5,0.532354255,1.40E-02,4.90E-03,9.11E-03,-5.45E-03
11,3.00E+05,0.2,5.5,0.583853012,1.45E-02,5.49E-03,8.96E-03,-6.17E-03
11,3.00E+05,0.2,6,0.634774736,1.50E-02,6.16E-03,8.80E-03,-6.95E-03
11,3.00E+05,0.2,6.5,0.685045057,1.55E-02,6.91E-03,8.63E-03,-7.78E-03
11,3.00E+05,0.2,7,0.734543928,1.62E-02,7.76E-03,8.44E-03,-8.67E-03
11,3.00E+05,0.2,7.5,0.783137954,1.69E-02,8.70E-03,8.23E-03,-9.64E-03
11,3.00E+05,0.2,8,0.830669613,1.78E-02,9.77E-03,8.00E-03,-1.07E-02
11,3.00E+05,0.2,8.5,0.876951744,1.87E-02,1.10E-02,7.75E-03,-1.18E-02
11,3.00E+05,0.2,9,0.921742627,1.98E-02,1.23E-02,7.48E-03,-1.30E-02
11,3.00E+05,0.2,9.5,0.964741915,2.10E-02,1.38E-02,7.19E-03,-1.43E-02
11,3.00E+05,0.2,10,1.005562502,2.24E-02,1.55E-02,6.88E-03,-1.57E-02
11,3.00E+05,0.25,0,1.61E-12,1.21E-02,2.36E-03,9.74E-03,1.85E-13
11,3.00E+05,0.25,1,0.108971689,1.22E-02,2.46E-03,9.71E-03,-9.95E-04
11,3.00E+05,0.25,2,0.217629723,1.24E-02,2.76E-03,9.63E-03,-2.03E-03
11,3.00E+05,0.25,3,0.325643576,1.28E-02,3.27E-03,9.50E-03,-3.15E-03
11,3.00E+05,0.25,4,0.432637048,1.33E-02,4.01E-03,9.31E-03,-4.39E-03
11,3.00E+05,0.25,5,0.538124337,1.41E-02,5.01E-03,9.05E-03,-5.80E-03
11,3.00E+05,0.25,5.5,0.590124698,1.45E-02,5.63E-03,8.90E-03,-6.59E-03
11,3.00E+05,0.25,6,0.641510923,1.51E-02,6.32E-03,8.74E-03,-7.44E-03
11,3.00E+05,0.25,6.5,0.692188188,1.57E-02,7.11E-03,8.55E-03,-8.35E-03
11,3.00E+05,0.25,7,0.742031087,1.63E-02,8.00E-03,8.35E-03,-9.34E-03
11,3.00E+05,0.25,7.5,0.790873573,1.71E-02,9.00E-03,8.13E-03,-1.04E-02
11,3.00E+05,0.25,8,0.838524578,1.80E-02,1.01E-02,7.88E-03,-1.16E-02
11,3.00E+05,0.25,8.5,0.884748412,1.90E-02,1.14E-02,7.61E-03,-1.28E-02
11,3.00E+05,0.25,9,0.929237511,2.02E-02,1.29E-02,7.32E-03,-1.42E-02
11,3.00E+05,0.25,9.5,0.971578637,2.15E-02,1.45E-02,7.01E-03,-1.57E-02
11,3.00E+05,0.25,10,1.011236609,2.31E-02,1.64E-02,6.66E-03,-1.72E-02
11,3.00E+05,0.3,0,6.28E-11,1.21E-02,2.41E-03,9.70E-03,1.60E-11
11,3.00E+05,0.3,1,0.110502569,1.22E-02,2.51E-03,9.68E-03,-1.06E-03
11,3.00E+05,0.3,2,0.220680487,1.24E-02,2.82E-03,9.59E-03,-2.16E-03
11,3.00E+05,0.3,3,0.330194696,1.28E-02,3.35E-03,9.45E-03,-3.37E-03
11,3.00E+05,0.3,4,0.43864238,1.34E-02,4.12E-03,9.25E-03,-4.72E-03
11,3.00E+05,0.3,5,0.545505514,1.42E-02,5.17E-03,8.99E-03,-6.28E-03
11,3.00E+05,0.3,5.5,0.598141443,1.46E-02,5.81E-03,8.83E-03,-7.16E-03
11,3.00E+05,0.3,6,0.650106891,1.52E-02,6.54E-03,8.65E-03,-8.11E-03
11,3.00E+05,0.3,6.5,0.701277328,1.58E-02,7.38E-03,8.45E-03,-9.15E-03
11,3.00E+05,0.3,7,0.751515351,1.66E-02,8.33E-03,8.23E-03,-1.03E-02
11,3.00E+05,0.3,7.5,0.800602434,1.74E-02,9.40E-03,7.99E-03,-1.15E-02
11,3.00E+05,0.3,8,0.848277219,1.84E-02,1.06E-02,7.72E-03,-1.28E-02
11,3.00E+05,0.3,8.5,0.89419767,1.95E-02,1.21E-02,7.43E-03,-1.43E-02
11,3.00E+05,0.3,9,0.937905721,2.08E-02,1.37E-02,7.10E-03,-1.59E-02
11,3.00E+05,0.3,9.5,0.978721513,2.24E-02,1.56E-02,6.74E-03,-1.76E-02
11,3.00E+05,0.3,10,1.015710913,2.43E-02,1.79E-02,6.33E-03,-1.94E-02
11,3.00E+05,0.35,0,4.76E-12,1.21E-02,2.48E-03,9.66E-03,3.82E-12
11,3.00E+05,0.35,1,0.112416382,1.22E-02,2.58E-03,9.63E-03,-1.14E-03
11,3.00E+05,0.35,2,0.224496665,1.25E-02,2.90E-03,9.55E-03,-2.33E-03
11,3.00E+05,0.35,3,0.335888708,1.29E-02,3.46E-03,9.40E-03,-3.65E-03
11,3.00E+05,0.35,4,0.446159344,1.35E-02,4.26E-03,9.19E-03,-5.16E-03
11,3.00E+05,0.35,5,0.554738666,1.43E-02,5.37E-03,8.91E-03,-6.92E-03
11,3.00E+05,0.35,5.5,0.608157236,1.48E-02,6.05E-03,8.74E-03,-7.93E-03
11,3.00E+05,0.35,6,0.660821829,1.54E-02,6.84E-03,8.54E-03,-9.03E-03
11,3.00E+05,0.35,6.5,0.712561611,1.61E-02,7.74E-03,8.33E-03,-1.02E-02
11,3.00E+05,0.35,7,0.763186859,1.69E-02,8.78E-03,8.08E-03,-1.16E-02
11,3.00E+05,0.35,7.5,0.812380759,1.78E-02,9.98E-03,7.81E-03,-1.30E-02
11,3.00E+05,0.35,8,0.859718553,1.89E-02,1.14E-02,7.50E-03,-1.47E-02
11,3.00E+05,0.35,8.5,0.904564308,2.02E-02,1.31E-02,7.16E-03,-1.64E-02
11,3.00E+05,0.35,9,0.945931741,2.19E-02,1.51E-02,6.75E-03,-1.84E-02
11,3.00E+05,0.35,9.5,0.982169596,2.40E-02,1.77E-02,6.29E-03,-2.06E-02
11,3.00E+05,0.35,10,1.010932314,2.68E-02,2.10E-02,5.76E-03,-2.27E-02
11,3.00E+05,0.4,0,8.67E-13,1.22E-02,2.56E-03,9.61E-03,-1.23E-14
11,3.00E+05,0.4,1,0.114783244,1.23E-02,2.67E-03,9.58E-03,-1.24E-03
11,3.00E+05,0.4,2,0.229218434,1.25E-02,3.01E-03,9.49E-03,-2.56E-03
11,3.00E+05,0.4,3,0.342936777,1.29E-02,3.59E-03,9.34E-03,-4.03E-03
11,3.00E+05,0.4,4,0.455469777,1.36E-02,4.44E-03,9.11E-03,-5.75E-03
11,3.00E+05,0.4,5,0.566161814,1.44E-02,5.62E-03,8.81E-03,-7.80E-03
11,3.00E+05,0.4,5.5,0.620527085,1.50E-02,6.36E-03,8.62E-03,-8.99E-03
11,3.00E+05,0.4,6,0.673995119,1.56E-02,7.23E-03,8.41E-03,-1.03E-02
11,3.00E+05,0.4,6.5,0.726311131,1.64E-02,8.24E-03,8.16E-03,-1.18E-02
11,3.00E+05,0.4,7,0.777110259,1.73E-02,9.43E-03,7.88E-03,-1.34E-02
11,3.00E+05,0.4,7.5,0.825759042,1.84E-02,1.09E-02,7.55E-03,-1.53E-02
11,3.00E+05,0.4,8,0.87124058,1.98E-02,1.27E-02,7.16E-03,-1.74E-02
11,3.00E+05,0.4,8.5,0.911905364,2.17E-02,1.50E-02,6.70E-03,-1.98E-02
11,3.00E+05,0.4,9,0.944400449,2.43E-02,1.82E-02,6.12E-03,-2.24E-02
11,3.00E+05,0.4,9.5,0.962475885,2.83E-02,2.29E-02,5.41E-03,-2.51E-02
11,3.00E+05,0.4,10,0.961617579,3.42E-02,2.95E-02,4.68E-03,-2.65E-02
11,3.00E+05,0.45,0,4.71E-13,1.22E-02,2.66E-03,9.56E-03,2.06E-13
11,3.00E+05,0.45,1,0.117701798,1.23E-02,2.78E-03,9.53E-03,-1.37E-03
11,3.00E+05,0.45,2,0.235044869,1.26E-02,3.13E-03,9.43E-03,-2.85E-03
11,3.00E+05,0.45,3,0.351641976,1.30E-02,3.75E-03,9.26E-03,-4.54E-03
11,3.00E+05,0.45,4,0.466979394,1.37E-02,4.67E-03,9.02E-03,-6.55E-03
11,3.00E+05,0.45,5,0.580254694,1.46E-02,5.96E-03,8.68E-03,-9.04E-03
11,3.00E+05,0.45,5.5,0.635701373,1.53E-02,6.79E-03,8.47E-03,-1.05E-02
11,3.00E+05,0.45,6,0.689956636,1.60E-02,7.78E-03,8.22E-03,-1.22E-02
11,3.00E+05,0.45,6.5,0.742458041,1.69E-02,9.00E-03,7.93E-03,-1.41E-02
11,3.00E+05,0.45,7,0.792380098,1.81E-02,1.05E-02,7.57E-03,-1.63E-02
11,3.00E+05,0.45,7.5,0.837310829,1.97E-02,1.26E-02,7.11E-03,-1.90E-02
11,3.00E+05,0.45,8,0.872075541,2.23E-02,1.59E-02,6.48E-03,-2.21E-02
11,3.00E+05,0.45,8.5,0.892841032,2.63E-02,2.05E-02,5.72E-03,-2.54E-02
11,3.00E+05,0.45,9,0.895809398,3.19E-02,2.70E-02,4.92E-03,-2.76E-02
11,3.00E+05,0.45,9.5,0.881116814,3.94E-02,3.51E-02,4.28E-03,-2.69E-02
11,3.00E+05,0.45,10,0.855292281,4.85E-02,4.46E-02,3.87E-03,-2.27E-02
11,3.00E+05,0.5,0,8.09E-13,1.23E-02,2.78E-03,9.49E-03,2.77E-13
11,3.00E+05,0.5,1,0.121316506,1.24E-02,2.91E-03,9.46E-03,-1.55E-03
11,3.00E+05,0.5,2,0.242273452,1.26E-02,3.29E-03,9.35E-03,-3.25E-03
11,3.00E+05,0.5,3,0.362461871,1.31E-02,3.97E-03,9.17E-03,-5.23E-03
11,3.00E+05,0.5,4,0.481302931,1.39E-02,4.97E-03,8.90E-03,-7.69E-03
11,3.00E+05,0.5,5,0.597682699,1.50E-02,6.43E-03,8.52E-03,-1.08E-02
11,3.00E+05,0.5,5.5,0.654202755,1.57E-02,7.42E-03,8.27E-03,-1.28E-02
11,3.00E+05,0.5,6,0.708711722,1.66E-02,8.67E-03,7.96E-03,-1.51E-02
11,3.00E+05,0.5,6.5,0.758324299,1.81E-02,1.05E-02,7.54E-03,-1.80E-02
11,3.00E+05,0.5,7,0.797754573,2.04E-02,1.35E-02,6.92E-03,-2.17E-02
11,3.00E+05,0.5,7.5,0.823909855,2.40E-02,1.78E-02,6.15E-03,-2.56E-02
11,3.00E+05,0.5,8,0.834465278,2.91E-02,2.37E-02,5.34E-03,-2.86E-02
11,3.00E+05,0.5,8.5,0.82763839,3.60E-02,3.13E-02,4.61E-03,-2.92E-02
11,3.00E+05,0.5,9,0.80285394,4.46E-02,4.05E-02,4.11E-03,-2.56E-02
11,3.00E+05,0.5,9.5,0.762206291,5.37E-02,4.97E-02,3.94E-03,-1.93E-02
11,3.00E+05,0.5,10,0.751331706,6.38E-02,6.00E-02,3.80E-03,-1.30E-02
11,3.00E+05,0.55,0,-1.85E-13,1.24E-02,2.94E-03,9.42E-03,1.72E-13
11,3.00E+05,0.55,1,0.125851807,1.25E-02,3.07E-03,9.38E-03,-1.79E-03
11,3.00E+05,0.55,2,0.251360318,1.28E-02,3.50E-03,9.27E-03,-3.80E-03
11,3.00E+05,0.55,3,0.37610825,1.33E-02,4.24E-03,9.07E-03,-6.23E-03
11,3.00E+05,0.55,4,0.499377746,1.41E-02,5.39E-03,8.76E-03,-9.40E-03
11,3.00E+05,0.55,5,0.619188907,1.55E-02,7.16E-03,8.31E-03,-1.38E-02
11,3.00E+05,0.55,5.5,0.67416637,1.66E-02,8.71E-03,7.94E-03,-1.70E-02
11,3.00E+05,0.55,6,0.720373113,1.87E-02,1.12E-02,7.41E-03,-2.10E-02
11,3.00E+05,0.55,6.5,0.756595891,2.17E-02,1.50E-02,6.75E-03,-2.55E-02
11,3.00E+05,0.55,7,0.778809554,2.61E-02,2.02E-02,5.97E-03,-2.96E-02
11,3.00E+05,0.55,7.5,0.782257211,3.21E-02,2.70E-02,5.17E-03,-3.17E-02
11,3.00E+05,0.55,8,0.764302662,4.00E-02,3.54E-02,4.53E-03,-2.99E-02
11,3.00E+05,0.55,8.5,0.732276994,4.94E-02,4.52E-02,4.15E-03,-2.36E-02
11,3.00E+05,0.55,9,0.68073235,5.99E-02,5.59E-02,3.98E-03,-1.38E-02
11,3.00E+05,0.55,9.5,0.669696502,7.12E-02,6.74E-02,3.87E-03,-5.58E-03
11,3.00E+05,0.55,10,0.621913178,8.03E-02,7.63E-02,4.02E-03,1.79E-03
11,3.00E+05,0.6,0,1.28E-13,1.25E-02,3.13E-03,9.34E-03,2.96E-13
11,3.00E+05,0.6,1,0.13166873,1.26E-02,3.29E-03,9.29E-03,-2.14E-03
11,3.00E+05,0.6,2,0.263066148,1.29E-02,3.76E-03,9.16E-03,-4.60E-03
11,3.00E+05,0.6,3,0.393796071,1.36E-02,4.62E-03,8.94E-03,-7.78E-03
11,3.00E+05,0.6,4,0.522774387,1.46E-02,6.01E-03,8.58E-03,-1.23E-02
11,3.00E+05,0.6,5,0.639221266,1.73E-02,9.47E-03,7.86E-03,-2.00E-02
11,3.00E+05,0.6,5.5,0.686675712,2.02E-02,1.29E-02,7.29E-03,-2.49E-02
11,3.00E+05,0.6,6,0.722984198,2.44E-02,1.78E-02,6.60E-03,-2.96E-02
11,3.00E+05,0.6,6.5,0.740031201,2.98E-02,2.40E-02,5.82E-03,-3.31E-02
11,3.00E+05,0.6,7,0.732642502,3.67E-02,3.16E-02,5.09E-03,-3.31E-02
11,3.00E+05,0.6,7.5,0.701457403,4.52E-02,4.07E-02,4.56E-03,-2.79E-02
11,3.00E+05,0.6,8,0.660430546,5.47E-02,5.04E-02,4.28E-03,-1.95E-02
11,3.00E+05,0.6,8.5,0.623597887,6.47E-02,6.05E-02,4.16E-03,-1.05E-02
11,3.00E+05,0.6,9,0.592276361,7.46E-02,7.05E-02,4.14E-03,-2.35E-03
11,3.00E+05,0.6,9.5,0.569939732,8.46E-02,8.04E-02,4.15E-03,5.00E-03
11,3.00E+05,0.6,10,0.553054255,9.45E-02,9.03E-02,4.19E-03,1.15E-02
11,4.00E+05,0.05,0,8.87E-13,1.15E-02,2.07E-03,9.41E-03,5.29E-13
11,4.00E+05,0.05,1,0.106341627,1.15E-02,2.16E-03,9.39E-03,-8.28E-04
11,4.00E+05,0.05,2,0.212404806,1.17E-02,2.41E-03,9.32E-03,-1.68E-03
11,4.00E+05,0.05,3,0.317921052,1.21E-02,2.85E-03,9.22E-03,-2.58E-03
11,4.00E+05,0.05,4,0.42256506,1.26E-02,3.48E-03,9.07E-03,-3.56E-03
11,4.00E+05,0.05,5,0.52596999,1.32E-02,4.33E-03,8.87E-03,-4.65E-03
11,4.00E+05,0.05,5.5,0.577067697,1.36E-02,4.84E-03,8.76E-03,-5.24E-03
11,4.00E+05,0.05,6,0.627690825,1.40E-02,5.42E-03,8.63E-03,-5.88E-03
11,4.00E+05,0.05,6.5,0.677778262,1.45E-02,6.06E-03,8.49E-03,-6.55E-03
11,4.00E+05,0.05,7,0.727253679,1.51E-02,6.77E-03,8.34E-03,-7.26E-03
11,4.00E+05,0.05,7.5,0.776013922,1.57E-02,7.57E-03,8.17E-03,-8.03E-03
11,4.00E+05,0.05,8,0.823959704,1.64E-02,8.45E-03,7.99E-03,-8.86E-03
11,4.00E+05,0.05,8.5,0.870967528,1.72E-02,9.43E-03,7.80E-03,-9.74E-03
11,4.00E+05,0.05,9,0.916901526,1.81E-02,1.05E-02,7.59E-03,-1.07E-02
11,4.00E+05,0.05,9.5,0.961578896,1.91E-02,1.17E-02,7.37E-03,-1.17E-02
11,4.00E+05,0.05,10,1.004793971,2.02E-02,1.30E-02,7.13E-03,-1.28E-02
11,4.00E+05,0.1,0,-3.54E-13,1.15E-02,2.08E-03,9.40E-03,2.17E-13
11,4.00E+05,0.1,1,0.106715035,1.15E-02,2.17E-03,9.38E-03,-8.41E-04
11,4.00E+05,0.1,2,0.213149672,1.17E-02,2.43E-03,9.31E-03,-1.71E-03
11,4.00E+05,0.1,3,0.319032439,1.21E-02,2.87E-03,9.21E-03,-2.63E-03
11,4.00E+05,0.1,4,0.424034269,1.26E-02,3.50E-03,9.06E-03,-3.63E-03
11,4.00E+05,0.1,5,0.5277814,1.32E-02,4.36E-03,8.86E-03,-4.75E-03
11,4.00E+05,0.1,5.5,0.579042353,1.36E-02,4.88E-03,8.74E-03,-5.36E-03
11,4.00E+05,0.1,6,0.629820249,1.41E-02,5.46E-03,8.61E-03,-6.01E-03
11,4.00E+05,0.1,6.5,0.680051141,1.46E-02,6.11E-03,8.47E-03,-6.70E-03
11,4.00E+05,0.1,7,0.729656268,1.51E-02,6.83E-03,8.31E-03,-7.44E-03
11,4.00E+05,0.1,7.5,0.778529578,1.58E-02,7.64E-03,8.14E-03,-8.24E-03
11,4.00E+05,0.1,8,0.826567933,1.65E-02,8.54E-03,7.96E-03,-9.09E-03
11,4.00E+05,0.1,8.5,0.873634342,1.73E-02,9.53E-03,7.76E-03,-1.00E-02
11,4.00E+05,0.1,9,0.919595628,1.82E-02,1.06E-02,7.55E-03,-1.10E-02
11,4.00E+05,0.1,9.5,0.964251125,1.92E-02,1.19E-02,7.32E-03,-1.20E-02
11,4.00E+05,0.1,10,1.007375926,2.03E-02,1.32E-02,7.08E-03,-1.32E-02
11,4.00E+05,0.15,0,-6.22E-13,1.15E-02,2.10E-03,9.38E-03,-8.93E-14
11,4.00E+05,0.15,1,0.10734785,1.16E-02,2.19E-03,9.36E-03,-8.64E-04
11,4.00E+05,0.15,2,0.214412253,1.17E-02,2.45E-03,9.30E-03,-1.76E-03
11,4.00E+05,0.15,3,0.320916163,1.21E-02,2.90E-03,9.19E-03,-2.71E-03
11,4.00E+05,0.15,4,0.426525098,1.26E-02,3.55E-03,9.04E-03,-3.75E-03
11,4.00E+05,0.15,5,0.530852927,1.32E-02,4.41E-03,8.83E-03,-4.91E-03
11,4.00E+05,0.15,5.5,0.582389486,1.37E-02,4.94E-03,8.71E-03,-5.55E-03
11,4.00E+05,0.15,6,0.633427983,1.41E-02,5.54E-03,8.58E-03,-6.24E-03
11,4.00E+05,0.15,6.5,0.68390184,1.46E-02,6.20E-03,8.43E-03,-6.97E-03
11,4.00E+05,0.15,7,0.733723326,1.52E-02,6.94E-03,8.27E-03,-7.75E-03
11,4.00E+05,0.15,7.5,0.782782939,1.59E-02,7.77E-03,8.10E-03,-8.59E-03
11,4.00E+05,0.15,8,0.830969479,1.66E-02,8.69E-03,7.91E-03,-9.50E-03
11,4.00E+05,0.15,8.5,0.878130326,1.74E-02,9.71E-03,7.70E-03,-1.05E-02
11,4.00E+05,0.15,9,0.924114868,1.83E-02,1.09E-02,7.48E-03,-1.15E-02
11,4.00E+05,0.15,9.5,0.968704688,1.94E-02,1.21E-02,7.25E-03,-1.26E-02
11,4.00E+05,0.15,10,1.011649337,2.05E-02,1.36E-02,6.99E-03,-1.38E-02
11,4.00E+05,0.2,0,-1.99E-12,1.15E-02,2.13E-03,9.36E-03,-2.63E-13
11,4.00E+05,0.2,1,0.10825696,1.16E-02,2.22E-03,9.34E-03,-8.98E-04
11,4.00E+05,0.2,2,0.216226614,1.18E-02,2.49E-03,9.27E-03,-1.83E-03
11,4.00E+05,0.2,3,0.32362273,1.21E-02,2.94E-03,9.16E-03,-2.83E-03
11,4.00E+05,0.2,4,0.430104727,1.26E-02,3.60E-03,9.00E-03,-3.92E-03
11,4.00E+05,0.2,5,0.535266826,1.33E-02,4.49E-03,8.79E-03,-5.16E-03
11,4.00E+05,0.2,5.5,0.587198768,1.37E-02,5.03E-03,8.67E-03,-5.85E-03
11,4.00E+05,0.2,6,0.638608261,1.42E-02,5.65E-03,8.53E-03,-6.58E-03
11,4.00E+05,0.2,6.5,0.689428297,1.47E-02,6.33E-03,8.38E-03,-7.37E-03
11,4.00E+05,0.2,7,0.739553361,1.53E-02,7.10E-03,8.21E-03,-8.22E-03
11,4.00E+05,0.2,7.5,0.788870826,1.60E-02,7.95E-03,8.03E-03,-9.13E-03
11,4.00E+05,0.2,8,0.837246636,1.67E-02,8.91E-03,7.83E-03,-1.01E-02
11,4.00E+05,0.2,8.5,0.88451594,1.76E-02,9.99E-03,7.61E-03,-1.12E-02
11,4.00E+05,0.2,9,0.930487619,1.86E-02,1.12E-02,7.38E-03,-1.23E-02
11,4.00E+05,0.2,9.5,0.974907738,1.97E-02,1.25E-02,7.13E-03,-1.35E-02
11,4.00E+05,0.2,10,1.017477196,2.09E-02,1.41E-02,6.86E-03,-1.49E-02
11,4.00E+05,0.25,0,8.25E-13,1.15E-02,2.17E-03,9.34E-03,6.31E-13
11,4.00E+05,0.25,1,0.109467917,1.16E-02,2.26E-03,9.31E-03,-9.44E-04
11,4.00E+05,0.25,2,0.218642866,1.18E-02,2.53E-03,9.24E-03,-1.93E-03
11,4.00E+05,0.25,3,0.327228246,1.21E-02,3.00E-03,9.13E-03,-2.99E-03
11,4.00E+05,0.25,4,0.434873122,1.26E-02,3.68E-03,8.96E-03,-4.17E-03
11,4.00E+05,0.25,5,0.541145187,1.33E-02,4.60E-03,8.75E-03,-5.51E-03
11,4.00E+05,0.25,5.5,0.593602054,1.38E-02,5.16E-03,8.61E-03,-6.26E-03
11,4.00E+05,0.25,6,0.645507105,1.43E-02,5.79E-03,8.47E-03,-7.06E-03
11,4.00E+05,0.25,6.5,0.696772891,1.48E-02,6.51E-03,8.31E-03,-7.93E-03
11,4.00E+05,0.25,7,0.747292102,1.54E-02,7.31E-03,8.13E-03,-8.87E-03
11,4.00E+05,0.25,7.5,0.796926286,1.62E-02,8.22E-03,7.94E-03,-9.89E-03
11,4.00E+05,0.25,8,0.845510872,1.70E-02,9.23E-03,7.72E-03,-1.10E-02
11,4.00E+05,0.25,8.5,0.892849493,1.79E-02,1.04E-02,7.49E-03,-1.22E-02
11,4.00E+05,0.25,9,0.938691355,1.89E-02,1.17E-02,7.24E-03,-1.35E-02
11,4.00E+05,0.25,9.5,0.982715347,2.01E-02,1.31E-02,6.96E-03,-1.49E-02
11,4.00E+05,0.25,10,1.024491479,2.15E-02,1.48E-02,6.67E-03,-1.64E-02
11,4.00E+05,0.3,0,1.12E-14,1.15E-02,2.22E-03,9.30E-03,-5.48E-14
11,4.00E+05,0.3,1,0.111016552,1.16E-02,2.31E-03,9.28E-03,-1.01E-03
11,4.00E+05,0.3,2,0.221732901,1.18E-02,2.59E-03,9.21E-03,-2.06E-03
11,4.00E+05,0.3,3,0.331841103,1.22E-02,3.08E-03,9.09E-03,-3.20E-03
11,4.00E+05,0.3,4,0.440976485,1.27E-02,3.78E-03,8.91E-03,-4.49E-03
11,4.00E+05,0.3,5,0.54867029,1.34E-02,4.74E-03,8.68E-03,-5.98E-03
11,4.00E+05,0.3,5.5,0.601797096,1.39E-02,5.33E-03,8.54E-03,-6.81E-03
11,4.00E+05,0.3,6,0.65432422,1.44E-02,5.99E-03,8.39E-03,-7.72E-03
11,4.00E+05,0.3,6.5,0.706141311,1.50E-02,6.75E-03,8.22E-03,-8.71E-03
